Order Date,Ship Mode,Customer Name,Segment,State,Category,Sub-Category,Sales,Quantity,Profit,LenCust
6/8/2017,First Class,Maureen Gastineau,Home Office,California,Technology,Phones,17.52,2,-3.504,17
10/21/2016,Second Class,Dennis Pardue,Home Office,Nevada,Office Supplies,Art,113.22,3,29.4372,13
10/21/2016,Second Class,Dennis Pardue,Home Office,Nevada,Office Supplies,Paper,35.88,6,17.5812,13
10/21/2016,Second Class,Dennis Pardue,Home Office,Nevada,Office Supplies,Binders,4535.976,3,1644.2913,13
1/26/2017,Standard Class,Caroline Jumper,Consumer,California,Office Supplies,Fasteners,11.84,8,5.6832,15
12/8/2017,Second Class,Carl Weiss,Home Office,Rhode Island,Office Supplies,Storage,592.74,6,160.0398,10
10/21/2016,Second Class,Giulietta Weimer,Consumer,Tennessee,Office Supplies,Storage,111.672,9,6.9795,16
8/26/2014,Standard Class,Paul Prost,Home Office,Delaware,Office Supplies,Art,8.64,3,2.5056,10
8/26/2014,Standard Class,Paul Prost,Home Office,Delaware,Technology,Accessories,149.97,3,52.4895,10
5/16/2014,Standard Class,Pauline Webber,Corporate,California,Furniture,Chairs,232.88,5,17.466,14
2/3/2015,Standard Class,Pauline Webber,Corporate,New York,Furniture,Chairs,90.882,1,15.147,14
10/31/2017,Standard Class,Craig Yedwab,Corporate,Illinois,Technology,Phones,508.768,4,38.1576,12
10/31/2017,Standard Class,Craig Yedwab,Corporate,Illinois,Office Supplies,Envelopes,9.912,3,3.2214,12
4/26/2015,Standard Class,Bart Watters,Corporate,California,Furniture,Chairs,63.936,3,6.3936,12
4/26/2015,Standard Class,Bart Watters,Corporate,California,Office Supplies,Art,59.52,3,15.4752,12
4/26/2015,Standard Class,Bart Watters,Corporate,California,Technology,Phones,311.976,3,38.997,12
4/26/2015,Standard Class,Bart Watters,Corporate,California,Office Supplies,Binders,50.352,3,17.6232,12
5/9/2016,Standard Class,Mick Brown,Consumer,Texas,Technology,Phones,19.136,2,1.9136,10
1/24/2015,Standard Class,Cyra Reiten,Home Office,Florida,Office Supplies,Art,13.12,5,2.132,11
4/13/2015,Second Class,Eugene Barchas,Consumer,California,Furniture,Tables,241.568,2,-15.098,14
4/13/2015,Second Class,Eugene Barchas,Consumer,California,Technology,Phones,479.92,2,41.993,14
9/25/2015,Standard Class,Sally Hughsby,Corporate,Washington,Furniture,Chairs,307.136,4,-11.5176,13
9/25/2015,Standard Class,Sally Hughsby,Corporate,Washington,Office Supplies,Labels,12.6,2,5.796,13
9/25/2015,Standard Class,Sally Hughsby,Corporate,Washington,Technology,Accessories,159.98,2,57.5928,13
3/28/2014,Standard Class,Christina VanderZanden,Consumer,Iowa,Office Supplies,Envelopes,6.12,3,2.8764,22
3/28/2014,Standard Class,Christina VanderZanden,Consumer,Iowa,Furniture,Tables,1184.72,4,106.6248,22
7/17/2016,Standard Class,Annie Thurman,Consumer,New York,Office Supplies,Appliances,45.96,2,13.788,13
4/19/2014,Second Class,Allen Goldenen,Consumer,Virginia,Office Supplies,Binders,58.05,3,26.703,14
4/19/2014,Second Class,Allen Goldenen,Consumer,Virginia,Office Supplies,Paper,71.28,11,34.2144,14
7/21/2017,Standard Class,Gene McClure,Consumer,Texas,Furniture,Tables,124.404,4,-21.3264,12
9/27/2015,Standard Class,Jamie Kunitz,Consumer,Virginia,Office Supplies,Paper,154.9,5,69.705,12
9/27/2015,Standard Class,Jamie Kunitz,Consumer,Virginia,Technology,Phones,1871.88,12,561.564,12
2/27/2016,Standard Class,Don Weiss,Consumer,Texas,Furniture,Furnishings,16.192,2,-6.8816,9
5/2/2016,Standard Class,Adam Shillingsburg,Consumer,Texas,Office Supplies,Storage,18.936,3,-3.7872,18
5/2/2016,Standard Class,Adam Shillingsburg,Consumer,Texas,Office Supplies,Storage,12.672,3,-3.168,18
5/2/2016,Standard Class,Adam Shillingsburg,Consumer,Texas,Office Supplies,Labels,5.04,2,1.764,18
12/9/2014,Standard Class,Thomas Seio,Corporate,Illinois,Office Supplies,Paper,8.448,2,2.9568,11
12/9/2014,Standard Class,Thomas Seio,Corporate,Illinois,Office Supplies,Appliances,20.388,2,-53.0088,11
12/25/2015,Standard Class,Sean Miller,Home Office,California,Office Supplies,Paper,9.96,2,4.8804,11
12/7/2017,Standard Class,Brosina Hoffman,Consumer,Mississippi,Office Supplies,Appliances,320.64,4,89.7792,15
12/7/2017,Standard Class,Brosina Hoffman,Consumer,Mississippi,Technology,Accessories,52.0,4,23.4,15
5/30/2014,First Class,Laurel Workman,Corporate,New York,Office Supplies,Binders,25.584,2,8.9544,14
5/30/2014,First Class,Laurel Workman,Corporate,New York,Technology,Phones,464.0,5,134.56,14
5/30/2014,First Class,Laurel Workman,Corporate,New York,Office Supplies,Appliances,235.95,3,77.8635,14
5/30/2014,First Class,Laurel Workman,Corporate,New York,Office Supplies,Paper,39.96,4,17.982,14
3/2/2017,Standard Class,Joseph Airdo,Consumer,Ohio,Office Supplies,Binders,18.528,4,-12.352,12
10/12/2015,Standard Class,Kelly Andreada,Consumer,Washington,Technology,Accessories,17.9,2,3.401,14
10/12/2015,Standard Class,Kelly Andreada,Consumer,Washington,Office Supplies,Storage,81.96,2,0.0,14
7/14/2015,Second Class,Toby Gnade,Consumer,Arizona,Office Supplies,Storage,272.736,3,-64.7748,10
7/14/2015,Second Class,Toby Gnade,Consumer,Arizona,Office Supplies,Paper,18.496,4,6.7048,10
7/14/2015,Second Class,Toby Gnade,Consumer,Arizona,Furniture,Chairs,441.92,2,49.716,10
7/14/2015,Second Class,Toby Gnade,Consumer,Arizona,Furniture,Bookcases,127.764,6,-191.646,10
11/19/2014,Second Class,Dennis Bolton,Home Office,Utah,Office Supplies,Paper,166.44,3,79.8912,13
5/27/2016,Standard Class,Lynn Smith,Consumer,California,Office Supplies,Paper,13.38,2,6.1548,10
7/3/2017,Standard Class,Michael Oakman,Consumer,North Carolina,Technology,Accessories,24.0,2,-2.7,14
9/25/2017,Standard Class,Carol Adams,Corporate,Ohio,Office Supplies,Envelopes,24.448,4,8.8624,11
10/3/2016,Standard Class,Daniel Byrd,Home Office,California,Office Supplies,Labels,6.16,2,2.9568,11
10/3/2016,Standard Class,Daniel Byrd,Home Office,California,Furniture,Chairs,915.136,4,102.9528,11
10/3/2016,Standard Class,Daniel Byrd,Home Office,California,Office Supplies,Paper,8.56,2,3.852,11
10/3/2016,Standard Class,Daniel Byrd,Home Office,California,Office Supplies,Paper,97.82,2,45.9754,11
9/9/2017,Standard Class,Damala Kotsonis,Corporate,Oregon,Office Supplies,Paper,31.104,6,11.2752,15
9/9/2017,Standard Class,Damala Kotsonis,Corporate,Oregon,Office Supplies,Appliances,11.176,1,0.8382,15
3/12/2015,Standard Class,Evan Bailliet,Consumer,North Carolina,Office Supplies,Labels,5.04,2,1.764,13
11/29/2016,Second Class,Daniel Raglin,Home Office,Illinois,Furniture,Furnishings,242.176,4,-302.72,13
6/14/2016,Standard Class,Jim Sink,Corporate,Pennsylvania,Furniture,Tables,337.176,2,-118.0116,8
12/3/2017,Second Class,Lena Cacioppo,Consumer,Colorado,Office Supplies,Art,13.344,6,1.0008,13
12/3/2017,Second Class,Lena Cacioppo,Consumer,Colorado,Technology,Accessories,76.752,6,10.5534,13
12/3/2017,Second Class,Lena Cacioppo,Consumer,Colorado,Technology,Accessories,102.336,8,14.0712,13
12/3/2017,Second Class,Lena Cacioppo,Consumer,Colorado,Office Supplies,Paper,10.32,2,3.741,13
12/3/2017,Second Class,Lena Cacioppo,Consumer,Colorado,Office Supplies,Supplies,47.32,7,5.915,13
12/3/2017,Second Class,Lena Cacioppo,Consumer,Colorado,Furniture,Furnishings,23.376,3,7.0128,13
12/3/2017,Second Class,Lena Cacioppo,Consumer,Colorado,Furniture,Furnishings,16.72,5,3.344,13
12/3/2017,Second Class,Lena Cacioppo,Consumer,Colorado,Furniture,Furnishings,16.192,1,4.6552,13
8/16/2016,Standard Class,Jeremy Pistek,Consumer,California,Office Supplies,Paper,32.4,5,15.552,13
12/25/2016,Standard Class,Trudy Schmidt,Consumer,Arkansas,Office Supplies,Art,19.89,9,5.3703,13
12/25/2016,Standard Class,Trudy Schmidt,Consumer,Arkansas,Technology,Accessories,399.98,2,171.9914,13
12/25/2016,Standard Class,Trudy Schmidt,Consumer,Arkansas,Furniture,Furnishings,343.85,5,137.54,13
12/25/2016,Standard Class,Trudy Schmidt,Consumer,Arkansas,Office Supplies,Paper,106.32,3,49.9704,13
7/23/2017,Standard Class,Nathan Mautz,Home Office,New York,Office Supplies,Binders,13.92,3,4.35,12
6/21/2017,Standard Class,Eugene Hildebrand,Home Office,West Virginia,Office Supplies,Binders,82.4,5,40.376,17
6/21/2017,Standard Class,Eugene Hildebrand,Home Office,West Virginia,Office Supplies,Binders,6.24,2,3.0576,17
6/21/2017,Standard Class,Eugene Hildebrand,Home Office,West Virginia,Office Supplies,Paper,447.84,8,219.4416,17
8/13/2017,Standard Class,Dan Campbell,Consumer,Tennessee,Office Supplies,Appliances,272.048,7,30.6054,12
8/13/2017,Standard Class,Dan Campbell,Consumer,Tennessee,Office Supplies,Binders,1614.582,6,-1237.8462,12
8/13/2017,Standard Class,Dan Campbell,Consumer,Tennessee,Office Supplies,Fasteners,24.32,5,9.12,12
8/13/2017,Standard Class,Dan Campbell,Consumer,Tennessee,Technology,Accessories,1.584,2,0.4752,12
8/13/2017,Standard Class,Dan Campbell,Consumer,Tennessee,Furniture,Furnishings,31.984,1,0.0,12
8/13/2017,Standard Class,Dan Campbell,Consumer,Tennessee,Office Supplies,Envelopes,14.76,5,4.797,12
8/13/2017,Standard Class,Dan Campbell,Consumer,Tennessee,Furniture,Chairs,423.648,2,47.6604,12
11/7/2015,Standard Class,Doug O'Connell,Consumer,Texas,Office Supplies,Paper,76.64,2,26.824,14
10/15/2015,Standard Class,Lindsay Shagiari,Home Office,Texas,Office Supplies,Envelopes,4.464,1,1.674,16
10/15/2015,Standard Class,Lindsay Shagiari,Home Office,Texas,Office Supplies,Binders,3.96,10,-6.93,16
7/30/2016,First Class,Rob Williams,Corporate,California,Office Supplies,Appliances,715.64,2,178.91,12
12/3/2016,Standard Class,Roger Demir,Consumer,California,Furniture,Tables,268.704,3,6.7176,11
12/3/2016,Standard Class,Roger Demir,Consumer,California,Office Supplies,Art,21.92,8,5.9184,11
12/3/2016,Standard Class,Roger Demir,Consumer,California,Office Supplies,Storage,48.72,3,7.308,11
12/3/2016,Standard Class,Roger Demir,Consumer,California,Furniture,Bookcases,205.666,2,-12.098,11
4/28/2016,Second Class,Rob Beeghly,Consumer,Illinois,Furniture,Furnishings,30.344,2,-31.8612,11
8/25/2017,First Class,Joe Elijah,Consumer,Ohio,Office Supplies,Storage,25.696,2,1.9272,10
6/17/2017,Standard Class,Steven Roelle,Home Office,New York,Technology,Machines,3404.5,5,1668.205,13
6/17/2017,Standard Class,Steven Roelle,Home Office,New York,Technology,Accessories,101.34,3,8.1072,13
11/20/2015,Standard Class,Phillina Ober,Home Office,Pennsylvania,Furniture,Chairs,344.372,4,-93.4724,13
9/4/2017,Second Class,Julie Kriz,Home Office,Texas,Office Supplies,Art,30.384,1,3.798,10
7/4/2015,Second Class,Julie Prescott,Home Office,California,Office Supplies,Binders,22.848,2,7.4256,14
9/15/2017,Standard Class,Dean percer,Home Office,Connecticut,Office Supplies,Storage,38.62,2,10.8136,11
9/15/2017,Standard Class,Dean percer,Home Office,Connecticut,Technology,Accessories,59.98,2,10.7964,11
3/13/2017,Standard Class,Joy Bell-,Consumer,Maryland,Office Supplies,Binders,174.3,3,81.921,9
9/24/2017,Standard Class,Paul Prost,Home Office,Florida,Technology,Phones,383.96,5,38.396,10
9/24/2017,Standard Class,Paul Prost,Home Office,Florida,Office Supplies,Binders,15.57,3,-11.418,10
8/13/2016,First Class,Roy Französisch,Consumer,Virginia,Office Supplies,Binders,22.32,4,10.7136,15
8/13/2016,First Class,Roy Französisch,Consumer,Virginia,Office Supplies,Labels,103.6,7,51.8,15
11/20/2017,Second Class,Katharine Harms,Corporate,New York,Technology,Accessories,2.97,3,1.3365,15
11/20/2017,Second Class,Katharine Harms,Corporate,New York,Technology,Phones,569.99,1,170.997,15
11/20/2017,Second Class,Katharine Harms,Corporate,New York,Furniture,Furnishings,50.97,3,9.1746,15
7/25/2017,First Class,Evan Minnotte,Home Office,Texas,Furniture,Tables,298.116,6,-4.2588,13
3/25/2016,Second Class,Damala Kotsonis,Corporate,New York,Office Supplies,Art,59.52,3,17.856,15
7/15/2016,Standard Class,Mark Cousins,Corporate,Oregon,Furniture,Chairs,230.28,3,23.028,12
7/15/2016,Standard Class,Mark Cousins,Corporate,Oregon,Office Supplies,Paper,105.52,5,34.294,12
8/17/2017,Standard Class,Rick Wilson,Corporate,California,Office Supplies,Envelopes,23.36,2,11.68,11
8/17/2017,Standard Class,Rick Wilson,Corporate,California,Technology,Phones,71.976,3,8.997,11
8/17/2017,Standard Class,Rick Wilson,Corporate,California,Office Supplies,Paper,8.56,2,3.852,11
8/17/2017,Standard Class,Rick Wilson,Corporate,California,Office Supplies,Binders,13.92,3,4.872,11
8/17/2017,Standard Class,Rick Wilson,Corporate,California,Office Supplies,Appliances,2518.29,9,654.7554,11
8/17/2017,Standard Class,Rick Wilson,Corporate,California,Office Supplies,Storage,540.57,3,140.5482,11
8/17/2017,Standard Class,Rick Wilson,Corporate,California,Office Supplies,Binders,221.056,8,77.3696,11
12/14/2016,First Class,David Smith,Corporate,California,Furniture,Chairs,81.424,2,-9.1602,11
12/14/2016,First Class,David Smith,Corporate,California,Office Supplies,Storage,134.8,10,35.048,11
12/25/2017,Standard Class,Guy Armstrong,Consumer,Texas,Office Supplies,Binders,39.582,9,-59.373,13
12/25/2017,Standard Class,Guy Armstrong,Consumer,Texas,Office Supplies,Supplies,44.688,7,5.0274,13
12/25/2017,Standard Class,Guy Armstrong,Consumer,Texas,Office Supplies,Art,31.744,2,2.3808,13
12/25/2017,Standard Class,Guy Armstrong,Consumer,Texas,Office Supplies,Binders,40.98,5,-65.568,13
12/25/2017,Standard Class,Guy Armstrong,Consumer,Texas,Office Supplies,Binders,3.168,3,-5.0688,13
3/1/2014,Standard Class,Shahid Collister,Consumer,Texas,Office Supplies,Fasteners,18.84,5,-3.5325,16
3/1/2014,Standard Class,Shahid Collister,Consumer,Texas,Furniture,Chairs,362.25,6,0.0,16
3/1/2014,Standard Class,Shahid Collister,Consumer,Texas,Furniture,Furnishings,63.552,6,-34.9536,16
3/1/2014,Standard Class,Shahid Collister,Consumer,Texas,Office Supplies,Storage,129.552,3,-22.6716,16
11/19/2015,Standard Class,Katherine Ducich,Consumer,New York,Office Supplies,Binders,5.984,2,2.244,16
11/19/2015,Standard Class,Katherine Ducich,Consumer,New York,Technology,Phones,861.76,4,249.9104,16
4/1/2014,Standard Class,Katharine Harms,Corporate,Massachusetts,Office Supplies,Storage,66.96,4,2.6784,15
4/1/2014,Standard Class,Katharine Harms,Corporate,Massachusetts,Office Supplies,Binders,6.24,2,3.0576,15
10/5/2017,Standard Class,Greg Guthrie,Corporate,California,Furniture,Chairs,435.168,4,-59.8356,12
10/5/2017,Standard Class,Greg Guthrie,Corporate,California,Office Supplies,Fasteners,14.9,5,6.854,12
10/5/2017,Standard Class,Greg Guthrie,Corporate,California,Office Supplies,Appliances,15.8,4,4.108,12
10/5/2017,Standard Class,Greg Guthrie,Corporate,California,Furniture,Furnishings,72.9,5,26.973,12
10/5/2017,Standard Class,Greg Guthrie,Corporate,California,Furniture,Tables,206.352,3,5.1588,12
10/5/2017,Standard Class,Greg Guthrie,Corporate,California,Technology,Phones,7.992,1,2.6973,12
11/18/2017,Second Class,Jim Sink,Corporate,Florida,Office Supplies,Storage,81.36,5,-19.323,8
11/18/2017,Second Class,Jim Sink,Corporate,Florida,Office Supplies,Binders,20.232,8,-16.1856,8
11/18/2017,Second Class,Jim Sink,Corporate,Florida,Office Supplies,Appliances,389.056,4,48.632,8
11/18/2017,Second Class,Jim Sink,Corporate,Florida,Office Supplies,Paper,20.736,4,7.2576,8
11/18/2017,Second Class,Jim Sink,Corporate,Florida,Office Supplies,Paper,41.472,8,14.5152,8
3/23/2015,Standard Class,Bart Pistole,Corporate,California,Office Supplies,Paper,33.36,4,16.68,12
10/10/2016,First Class,Corey Catlett,Corporate,Colorado,Furniture,Bookcases,90.882,3,-190.8522,13
10/10/2016,First Class,Corey Catlett,Corporate,Colorado,Technology,Phones,15.992,1,-2.9985,13
10/10/2016,First Class,Corey Catlett,Corporate,Colorado,Furniture,Chairs,120.784,1,13.5882,13
8/16/2015,Standard Class,Sung Pak,Corporate,Pennsylvania,Technology,Phones,519.792,4,-112.6216,8
8/16/2015,Standard Class,Sung Pak,Corporate,Pennsylvania,Technology,Accessories,31.176,3,-5.4558,8
8/16/2015,Standard Class,Sung Pak,Corporate,Pennsylvania,Office Supplies,Paper,10.368,2,3.6288,8
8/16/2015,Standard Class,Sung Pak,Corporate,Pennsylvania,Office Supplies,Binders,2.724,2,-1.9068,8
8/16/2015,Standard Class,Sung Pak,Corporate,Pennsylvania,Furniture,Furnishings,254.352,3,0.0,8
8/16/2015,Standard Class,Sung Pak,Corporate,Pennsylvania,Office Supplies,Binders,3.762,3,-2.7588,8
8/16/2015,Standard Class,Sung Pak,Corporate,Pennsylvania,Office Supplies,Paper,10.272,3,3.21,8
5/31/2014,Standard Class,Jim Karlsson,Consumer,Mississippi,Technology,Phones,659.97,3,197.991,12
5/31/2014,Standard Class,Jim Karlsson,Consumer,Mississippi,Technology,Phones,113.73,3,32.9817,12
8/27/2015,Standard Class,Chad Cunningham,Home Office,California,Office Supplies,Binders,5.104,1,1.6588,15
1/3/2014,Standard Class,Darren Powers,Consumer,Texas,Office Supplies,Paper,16.448,2,5.5512,13
9/10/2014,First Class,Sandra Flanagan,Consumer,New Jersey,Office Supplies,Appliances,81.92,4,22.1184,15
9/10/2014,First Class,Sandra Flanagan,Consumer,New Jersey,Furniture,Furnishings,254.9,5,76.47,15
1/22/2017,Second Class,Edward Hooks,Corporate,Illinois,Office Supplies,Fasteners,15.12,5,4.914,12
1/22/2017,Second Class,Edward Hooks,Corporate,Illinois,Office Supplies,Art,7.872,3,0.8856,12
4/21/2016,First Class,Duane Noonan,Consumer,Washington,Office Supplies,Binders,8.32,5,2.808,12
7/20/2016,Second Class,Pauline Johnson,Consumer,New York,Technology,Phones,89.95,5,43.176,15
8/23/2016,Standard Class,Matt Abelman,Home Office,Wisconsin,Office Supplies,Labels,25.2,4,11.592,12
8/23/2016,Standard Class,Matt Abelman,Home Office,Wisconsin,Office Supplies,Labels,37.59,3,17.6673,12
8/23/2016,Standard Class,Matt Abelman,Home Office,Wisconsin,Office Supplies,Storage,14.97,1,4.1916,12
8/23/2016,Standard Class,Matt Abelman,Home Office,Wisconsin,Technology,Accessories,1.98,2,0.891,12
6/14/2016,First Class,Vivian Mathis,Consumer,Florida,Office Supplies,Binders,39.936,4,-26.624,13
6/14/2016,First Class,Vivian Mathis,Consumer,Florida,Technology,Accessories,18.464,2,2.308,13
11/20/2015,Second Class,Michelle Moray,Consumer,Colorado,Office Supplies,Binders,4.896,3,-3.4272,14
11/20/2015,Second Class,Michelle Moray,Consumer,Colorado,Furniture,Bookcases,145.764,6,-247.7988,14
11/20/2015,Second Class,Michelle Moray,Consumer,Colorado,Office Supplies,Binders,9.612,6,-7.3692,14
11/3/2017,First Class,Clay Rozendal,Home Office,California,Technology,Accessories,199.75,5,87.89,13
11/3/2017,First Class,Clay Rozendal,Home Office,California,Furniture,Tables,1673.184,12,20.9148,13
5/4/2014,First Class,Bill Shonely,Corporate,Washington,Furniture,Furnishings,12.18,7,3.8976,12
5/4/2014,First Class,Bill Shonely,Corporate,Washington,Office Supplies,Appliances,57.68,4,19.0344,12
11/8/2015,Standard Class,Rob Dowd,Consumer,Iowa,Technology,Phones,263.96,4,76.5484,8
12/12/2015,First Class,Karen Daniels,Consumer,California,Technology,Accessories,299.94,6,128.9742,13
12/12/2015,First Class,Karen Daniels,Consumer,California,Office Supplies,Supplies,25.76,7,0.5152,13
12/1/2014,First Class,Anna Andreadi,Consumer,Massachusetts,Technology,Phones,271.9,2,78.851,13
12/1/2014,First Class,Anna Andreadi,Consumer,Massachusetts,Furniture,Furnishings,45.84,3,15.5856,13
12/1/2014,First Class,Anna Andreadi,Consumer,Massachusetts,Furniture,Furnishings,9.82,2,3.2406,13
10/7/2016,Standard Class,Mick Crebagga,Consumer,Washington,Office Supplies,Fasteners,93.36,12,0.9336,13
11/17/2015,Standard Class,Anna Andreadi,Consumer,Oklahoma,Office Supplies,Storage,541.24,4,5.4124,13
11/17/2015,Standard Class,Anna Andreadi,Consumer,Oklahoma,Office Supplies,Paper,106.32,3,49.9704,13
11/17/2015,Standard Class,Anna Andreadi,Consumer,Oklahoma,Furniture,Chairs,1323.9,5,383.931,13
