order_date,ship_mode,customer_name,segment,city,state,region,category,sub-category,sales,quantity,profit
5/12/2015,Standard Class,James Galang,Consumer,Houston,Texas,Central,Furniture,Furnishings,21.968,4,-15.9268
3/30/2017,Second Class,Alan Barnes,Consumer,Lakewood,California,West,Furniture,Furnishings,94.2,5,39.564
12/27/2014,Second Class,Karl Braun,Consumer,Cleveland,Ohio,East,Furniture,Furnishings,182.352,3,-18.2352
2/16/2017,Standard Class,Joy Smith,Consumer,Decatur,Illinois,Central,Furniture,Chairs,600.558,3,-8.5794
2/16/2017,Standard Class,Joy Smith,Consumer,Decatur,Illinois,Central,Furniture,Furnishings,7.692,1,-3.6537
10/24/2017,First Class,Patrick O'Brill,Consumer,Mansfield,Texas,Central,Furniture,Tables,517.405,5,-81.3065
9/15/2017,Second Class,Christopher Schild,Home Office,San Francisco,California,West,Furniture,Tables,300.904,1,11.2839
6/15/2017,Standard Class,Thomas Seio,Corporate,Nashville,Tennessee,South,Furniture,Furnishings,31.168,4,9.3504
6/15/2017,Standard Class,Thomas Seio,Corporate,Nashville,Tennessee,South,Furniture,Tables,120.96,2,-28.224
9/8/2014,Standard Class,Paul Prost,Home Office,New York City,New York,East,Furniture,Chairs,172.764,2,13.4372
11/16/2014,First Class,Justin Deggeller,Corporate,Los Angeles,California,West,Furniture,Bookcases,305.9745,3,25.1979
3/3/2014,Standard Class,Eva Jacobs,Consumer,San Diego,California,West,Furniture,Tables,626.352,3,-23.4882
12/3/2015,Standard Class,Pierre Wener,Consumer,San Francisco,California,West,Furniture,Bookcases,359.499,3,-29.6058
6/12/2016,Second Class,Arthur Wiediger,Home Office,Houston,Texas,Central,Furniture,Furnishings,6.984,2,-4.5396
6/12/2016,Second Class,Arthur Wiediger,Home Office,Houston,Texas,Central,Furniture,Chairs,379.372,2,-119.2312
12/27/2015,Standard Class,Sung Pak,Corporate,Murfreesboro,Tennessee,South,Furniture,Furnishings,53.352,3,16.0056
12/27/2015,Standard Class,Sung Pak,Corporate,Murfreesboro,Tennessee,South,Furniture,Bookcases,131.104,2,8.194
6/27/2017,Second Class,Pauline Webber,Corporate,Seattle,Washington,West,Furniture,Furnishings,126.3,3,40.416
10/2/2015,First Class,Chloris Kastensmidt,Consumer,Hillsboro,Oregon,West,Furniture,Furnishings,11.032,1,3.0338
2/2/2017,Standard Class,Bill Overfelt,Corporate,San Diego,California,West,Furniture,Furnishings,210.58,2,12.6348
7/22/2016,Standard Class,Maureen Fritzler,Corporate,Columbia,Maryland,East,Furniture,Furnishings,27.42,3,9.3228
9/12/2016,Same Day,Philisse Overcash,Home Office,Louisville,Colorado,West,Furniture,Chairs,83.136,4,5.196
7/2/2016,First Class,Erin Ashbrook,Corporate,Huntsville,Texas,Central,Furniture,Chairs,528.43,5,0.0
12/13/2017,Standard Class,Bart Pistole,Corporate,New York City,New York,East,Furniture,Bookcases,287.976,3,7.1994
3/1/2015,First Class,Craig Molinari,Corporate,Houston,Texas,Central,Furniture,Bookcases,1227.9984,6,-36.1176
9/15/2016,Standard Class,Justin Deggeller,Corporate,Twin Falls,Idaho,West,Furniture,Tables,1128.39,3,259.5297
6/15/2017,Standard Class,Joe Elijah,Consumer,Monroe,North Carolina,South,Furniture,Chairs,698.352,3,52.3764
6/15/2017,Standard Class,Joe Elijah,Consumer,Monroe,North Carolina,South,Furniture,Bookcases,77.728,2,-3.8864
11/10/2016,First Class,Aaron Bergman,Consumer,Oklahoma City,Oklahoma,Central,Furniture,Bookcases,341.96,2,54.7136
9/12/2016,Standard Class,Matt Collister,Corporate,Utica,New York,East,Furniture,Furnishings,40.48,2,14.5728
7/26/2015,Standard Class,Cyma Kinney,Corporate,Glendale,Arizona,West,Furniture,Chairs,266.352,3,13.3176
11/15/2015,Standard Class,Duane Huffman,Home Office,Harrisonburg,Virginia,South,Furniture,Furnishings,39.96,2,14.3856
7/2/2015,First Class,Frank Atkinson,Corporate,Raleigh,North Carolina,South,Furniture,Furnishings,159.84,10,45.954
9/11/2015,Standard Class,Skye Norling,Home Office,Paterson,New Jersey,East,Furniture,Furnishings,8.92,4,3.9248
9/20/2014,First Class,Sarah Brown,Consumer,Chicago,Illinois,Central,Furniture,Bookcases,493.43,5,-70.49
12/1/2017,Standard Class,Sally Hughsby,Corporate,Seattle,Washington,West,Furniture,Furnishings,70.68,12,31.0992
12/1/2017,Standard Class,Max Ludwig,Home Office,Stockton,California,West,Furniture,Furnishings,629.64,9,107.0388
9/16/2016,First Class,Corey Roper,Home Office,Columbus,Georgia,South,Furniture,Chairs,121.78,2,30.445
12/1/2015,Standard Class,Lindsay Castell,Home Office,San Diego,California,West,Furniture,Chairs,2676.672,9,267.6672
8/5/2014,Standard Class,Gary Zandusky,Consumer,Texas City,Texas,Central,Furniture,Tables,489.23,2,41.934
8/15/2016,Standard Class,Bill Donatelli,Consumer,Los Angeles,California,West,Furniture,Furnishings,312.03,3,43.6842
5/31/2016,Standard Class,Beth Paige,Consumer,Decatur,Illinois,Central,Furniture,Furnishings,32.064,3,-12.8256
5/31/2016,Standard Class,Beth Paige,Consumer,Decatur,Illinois,Central,Furniture,Chairs,191.079,3,-38.2158
4/2/2014,Standard Class,Anna Häberlin,Corporate,Virginia Beach,Virginia,South,Furniture,Furnishings,177.68,2,46.1968
10/4/2016,Standard Class,Anna Häberlin,Corporate,Coral Gables,Florida,South,Furniture,Furnishings,11.568,3,2.6028
1/30/2016,Standard Class,David Flashing,Consumer,Rockford,Illinois,Central,Furniture,Tables,626.1,3,-538.446
4/13/2015,Standard Class,Frank Preis,Consumer,Huntsville,Texas,Central,Furniture,Tables,609.98,4,-113.282
4/13/2015,Standard Class,Frank Preis,Consumer,Huntsville,Texas,Central,Furniture,Tables,211.372,2,-45.294
12/18/2017,Standard Class,Harold Engle,Corporate,Milwaukee,Wisconsin,Central,Furniture,Furnishings,99.95,5,22.9885
3/14/2016,Standard Class,Sibella Parks,Corporate,Green Bay,Wisconsin,Central,Furniture,Furnishings,16.74,2,4.3524
10/10/2017,Standard Class,Scot Wooten,Consumer,Aurora,Illinois,Central,Furniture,Chairs,239.358,3,-47.8716
12/22/2017,Standard Class,Jack Lebron,Consumer,Jackson,Tennessee,South,Furniture,Tables,934.956,6,-249.3216
8/8/2014,Second Class,Vivek Gonzalez,Consumer,Jacksonville,Florida,South,Furniture,Bookcases,155.456,4,-7.7728
12/25/2017,First Class,Jennifer Halladay,Consumer,Hialeah,Florida,South,Furniture,Furnishings,21.0,3,5.775
11/25/2017,Standard Class,Rose O'Brian,Consumer,Houston,Texas,Central,Furniture,Chairs,853.93,5,-24.398
11/5/2016,First Class,Liz Willingham,Consumer,Virginia Beach,Virginia,South,Furniture,Furnishings,273.96,2,71.2296
11/5/2016,First Class,Liz Willingham,Consumer,Virginia Beach,Virginia,South,Furniture,Furnishings,756.8,5,75.68
11/3/2016,Standard Class,Julie Prescott,Home Office,Philadelphia,Pennsylvania,East,Furniture,Chairs,470.155,7,-13.433
3/24/2017,Standard Class,Mark Van Huff,Consumer,New York City,New York,East,Furniture,Chairs,271.764,2,60.392
4/25/2017,Second Class,Rob Lucas,Consumer,Los Angeles,California,West,Furniture,Bookcases,344.981,7,28.4102
11/23/2017,First Class,Jennifer Patt,Corporate,Dallas,Texas,Central,Furniture,Tables,127.785,1,-31.0335
3/6/2016,Standard Class,Lena Cacioppo,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,159.04,5,-194.824
3/6/2016,Standard Class,Lena Cacioppo,Consumer,Chicago,Illinois,Central,Furniture,Tables,145.98,2,-99.2664
12/3/2015,Standard Class,Jack Garza,Consumer,Jacksonville,North Carolina,South,Furniture,Furnishings,77.952,3,12.6672
12/24/2015,Standard Class,Harry Marie,Corporate,Springfield,Missouri,Central,Furniture,Furnishings,9.68,2,3.7752
10/16/2017,Standard Class,Victoria Pisteka,Corporate,Columbia,Tennessee,South,Furniture,Tables,1875.258,7,-968.8833
5/13/2017,Standard Class,Mick Hernandez,Home Office,Philadelphia,Pennsylvania,East,Furniture,Chairs,458.43,5,-124.431
11/18/2017,Same Day,Nona Balk,Corporate,Milwaukee,Wisconsin,Central,Furniture,Furnishings,5.82,2,2.7354
2/21/2016,First Class,Erin Ashbrook,Corporate,New York City,New York,East,Furniture,Furnishings,135.8,7,66.542
12/16/2014,Second Class,Laurel Elliston,Consumer,Springfield,Virginia,South,Furniture,Furnishings,29.46,6,9.7218
8/22/2016,First Class,Tony Chapman,Home Office,Fort Collins,Colorado,West,Furniture,Furnishings,98.328,3,9.8328
6/29/2015,First Class,Sheri Gordon,Consumer,New York City,New York,East,Furniture,Chairs,117.882,1,1.3098
6/26/2016,Standard Class,Victoria Pisteka,Corporate,New York City,New York,East,Furniture,Furnishings,37.74,3,12.8316
9/17/2016,Standard Class,Patrick O'Donnell,Consumer,Marlborough,Massachusetts,East,Furniture,Furnishings,14.82,3,6.2244
9/17/2016,Standard Class,Patrick O'Donnell,Consumer,Marlborough,Massachusetts,East,Furniture,Furnishings,191.82,3,61.3824
9/1/2017,Same Day,Rick Wilson,Corporate,Seattle,Washington,West,Furniture,Tables,283.56,4,45.3696
6/22/2017,Standard Class,Rick Bensley,Home Office,Detroit,Michigan,Central,Furniture,Chairs,487.96,2,146.388
9/19/2014,Standard Class,Neil Ducich,Corporate,Chandler,Arizona,West,Furniture,Tables,73.915,1,-45.8273
9/28/2014,Standard Class,Xylona Preis,Consumer,Hollywood,Florida,South,Furniture,Furnishings,337.088,4,16.8544
11/2/2015,First Class,Emily Ducich,Home Office,New York City,New York,East,Furniture,Chairs,2621.322,11,553.3902
10/20/2015,Standard Class,Stewart Visinsky,Consumer,Los Angeles,California,West,Furniture,Furnishings,74.76,7,23.9232
10/20/2015,Standard Class,Stewart Visinsky,Consumer,Los Angeles,California,West,Furniture,Tables,364.776,3,27.3582
6/14/2016,Standard Class,Anthony Rawles,Corporate,Seattle,Washington,West,Furniture,Tables,1115.17,7,334.551
9/2/2016,Second Class,Becky Martin,Consumer,Des Moines,Washington,West,Furniture,Chairs,215.976,3,-2.6997
12/4/2017,First Class,Katrina Edelman,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,11.352,3,2.6961
2/16/2016,Standard Class,Giulietta Weimer,Consumer,Henderson,Kentucky,South,Furniture,Furnishings,318.08,4,34.9888
9/26/2016,Standard Class,Lisa Ryan,Corporate,Houston,Texas,Central,Furniture,Chairs,454.965,5,-136.4895
6/28/2015,Second Class,Dorothy Wardle,Corporate,Troy,Ohio,East,Furniture,Bookcases,482.94,6,-376.6932
11/7/2015,Standard Class,Adrian Barton,Consumer,Houston,Texas,Central,Furniture,Furnishings,64.96,5,-84.448
1/19/2017,Second Class,Neola Schneider,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,31.968,2,6.3936
1/19/2017,Second Class,Neola Schneider,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,887.271,3,-63.3765
8/18/2016,Second Class,Matt Abelman,Home Office,Houston,Texas,Central,Furniture,Furnishings,9.552,3,-3.8208
8/18/2016,Second Class,Matt Abelman,Home Office,Houston,Texas,Central,Furniture,Furnishings,5.344,4,-2.1376
3/24/2016,Second Class,Dan Campbell,Consumer,Cleveland,Ohio,East,Furniture,Bookcases,301.47,3,-241.176
5/28/2017,Standard Class,Michael Dominguez,Corporate,Laurel,Maryland,East,Furniture,Furnishings,27.46,2,9.8856
8/1/2016,Second Class,Khloe Miller,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,19.312,2,3.1382
12/8/2016,Standard Class,Arthur Gainer,Consumer,Eau Claire,Wisconsin,Central,Furniture,Bookcases,405.86,7,32.4688
12/8/2016,Standard Class,Arthur Gainer,Consumer,Eau Claire,Wisconsin,Central,Furniture,Chairs,680.01,3,176.8026
12/1/2016,Same Day,Laurel Beltran,Home Office,Oxnard,California,West,Furniture,Furnishings,31.96,2,1.598
8/7/2017,Standard Class,Jeremy Lonsdale,Consumer,Westminster,California,West,Furniture,Furnishings,51.75,1,15.525
8/7/2017,Standard Class,Jeremy Lonsdale,Consumer,Westminster,California,West,Furniture,Chairs,207.184,1,25.898
5/10/2014,Standard Class,Greg Matthias,Consumer,San Jose,California,West,Furniture,Chairs,256.784,1,32.098
10/17/2016,First Class,Nick Radford,Consumer,Perth Amboy,New Jersey,East,Furniture,Bookcases,120.98,1,12.098
12/8/2014,Standard Class,Denny Joy,Corporate,San Francisco,California,West,Furniture,Furnishings,39.88,2,11.1664
12/8/2014,Standard Class,Denny Joy,Corporate,San Francisco,California,West,Furniture,Furnishings,79.44,3,28.5984
8/16/2015,Standard Class,Joni Wasserman,Consumer,Philadelphia,Pennsylvania,East,Furniture,Bookcases,301.47,3,-204.9996
10/13/2017,First Class,Michelle Huthwaite,Consumer,Lafayette,Louisiana,South,Furniture,Tables,1504.52,4,346.0396
9/2/2016,Standard Class,Lena Radford,Consumer,Los Angeles,California,West,Furniture,Furnishings,94.68,9,31.2444
9/2/2016,Standard Class,Lena Radford,Consumer,Los Angeles,California,West,Furniture,Tables,568.728,3,28.4364
2/11/2017,First Class,Magdelene Morse,Consumer,Columbus,Ohio,East,Furniture,Furnishings,147.568,2,-3.6892
7/9/2014,Standard Class,Darrin Sayre,Home Office,San Francisco,California,West,Furniture,Bookcases,119.833,1,7.049
2/11/2014,Second Class,Guy Armstrong,Consumer,Columbia,Missouri,Central,Furniture,Chairs,60.89,1,15.2225
2/11/2014,Second Class,Guy Armstrong,Consumer,Columbia,Missouri,Central,Furniture,Furnishings,332.94,3,53.2704
9/2/2017,Same Day,Stephanie Ulpright,Home Office,Seattle,Washington,West,Furniture,Chairs,215.976,3,-2.6997
10/9/2015,Standard Class,Fred McMath,Consumer,Detroit,Michigan,Central,Furniture,Chairs,389.97,3,35.0973
2/8/2014,First Class,Nathan Mautz,Home Office,North Las Vegas,Nevada,West,Furniture,Furnishings,14.56,2,5.5328
9/25/2015,Same Day,Carlos Soltero,Consumer,Freeport,New York,East,Furniture,Chairs,102.582,1,6.8388
5/12/2016,Standard Class,Harry Marie,Corporate,New York City,New York,East,Furniture,Furnishings,10.02,3,4.4088
12/1/2017,Standard Class,Sean Christensen,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,398.972,2,-28.498
9/20/2016,Standard Class,Heather Jas,Home Office,Seattle,Washington,West,Furniture,Bookcases,163.88,2,40.97
11/18/2014,Standard Class,Michael Kennedy,Corporate,Franklin,Wisconsin,Central,Furniture,Chairs,392.94,3,43.2234
11/21/2015,First Class,John Huston,Consumer,Monroe,North Carolina,South,Furniture,Furnishings,18.176,1,4.7712
6/19/2017,Standard Class,Deborah Brumfield,Home Office,Dallas,Texas,Central,Furniture,Tables,457.485,3,-84.9615
11/30/2017,First Class,Trudy Brown,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,1079.316,6,-15.4188
5/28/2017,Standard Class,Alice McCarthy,Corporate,Cleveland,Ohio,East,Furniture,Bookcases,115.96,4,-64.9376
4/18/2015,Second Class,Michael Paige,Corporate,Mcallen,Texas,Central,Furniture,Chairs,56.686,1,-20.245
7/20/2017,Standard Class,Anthony Rawles,Corporate,New York City,New York,East,Furniture,Chairs,163.764,2,25.4744
7/20/2017,Standard Class,Anthony Rawles,Corporate,New York City,New York,East,Furniture,Furnishings,183.92,4,31.2664
11/4/2016,Standard Class,Sally Matthias,Consumer,Houston,Texas,Central,Furniture,Furnishings,11.376,3,-5.688
11/4/2016,Standard Class,Sally Matthias,Consumer,Houston,Texas,Central,Furniture,Furnishings,66.112,4,-84.2928
9/23/2017,Standard Class,Duane Benoit,Consumer,Los Angeles,California,West,Furniture,Chairs,594.816,2,59.4816
9/7/2017,First Class,Phillip Flathmann,Consumer,Edmonds,Washington,West,Furniture,Furnishings,80.96,4,34.8128
5/1/2017,First Class,Arthur Gainer,Consumer,Coral Springs,Florida,South,Furniture,Bookcases,314.352,3,-15.7176
2/17/2017,First Class,Christine Kargatis,Home Office,Troy,Ohio,East,Furniture,Tables,455.97,5,-106.393
2/17/2017,First Class,Christine Kargatis,Home Office,Troy,Ohio,East,Furniture,Furnishings,30.144,2,8.2896
2/17/2017,First Class,Christine Kargatis,Home Office,Troy,Ohio,East,Furniture,Chairs,899.43,5,-12.849
12/22/2016,Standard Class,Duane Noonan,Consumer,Moreno Valley,California,West,Furniture,Furnishings,842.72,8,202.2528
12/22/2016,Standard Class,Duane Noonan,Consumer,Moreno Valley,California,West,Furniture,Furnishings,41.96,2,10.9096
9/23/2016,Standard Class,Dave Poirier,Corporate,Seattle,Washington,West,Furniture,Chairs,184.752,3,-20.7846
9/24/2017,First Class,Rose O'Brian,Consumer,Chicago,Illinois,Central,Furniture,Chairs,520.464,2,-14.8704
1/25/2016,Second Class,Jonathan Doherty,Corporate,New York City,New York,East,Furniture,Tables,313.722,3,-99.3453
1/25/2016,Second Class,Jonathan Doherty,Corporate,New York City,New York,East,Furniture,Furnishings,45.98,1,7.8166
3/21/2017,Standard Class,Paul Stevenson,Home Office,Seattle,Washington,West,Furniture,Furnishings,22.14,3,6.4206
11/7/2017,Second Class,Katherine Nockton,Corporate,Clinton,Maryland,East,Furniture,Chairs,272.97,3,43.6752
5/29/2015,First Class,Victoria Pisteka,Corporate,Columbus,Ohio,East,Furniture,Furnishings,41.568,4,-4.1568
5/29/2015,First Class,Victoria Pisteka,Corporate,Columbus,Ohio,East,Furniture,Chairs,317.058,3,-86.0586
12/23/2014,Second Class,Craig Carreira,Consumer,Tampa,Florida,South,Furniture,Chairs,64.784,1,6.4784
8/27/2017,Standard Class,Sarah Foster,Consumer,Mesa,Arizona,West,Furniture,Furnishings,120.576,8,33.1584
10/25/2015,Same Day,Deirdre Greer,Corporate,Denver,Colorado,West,Furniture,Chairs,582.336,8,-29.1168
9/20/2014,First Class,Mitch Webber,Consumer,New York City,New York,East,Furniture,Chairs,631.782,2,140.396
9/20/2014,First Class,Mitch Webber,Consumer,New York City,New York,East,Furniture,Bookcases,801.568,2,-10.0196
6/24/2014,Standard Class,Liz Pelletier,Consumer,Tucson,Arizona,West,Furniture,Furnishings,4.272,2,0.9612
8/12/2016,Second Class,Nora Preis,Consumer,New York City,New York,East,Furniture,Tables,209.148,2,-66.2302
9/22/2017,Second Class,Logan Currie,Consumer,New York City,New York,East,Furniture,Furnishings,12.07,1,3.9831
12/10/2017,First Class,William Brown,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,87.92,5,15.386
1/27/2015,First Class,Sean Christensen,Consumer,Los Angeles,California,West,Furniture,Chairs,2803.92,5,0.0
10/18/2015,Standard Class,John Castell,Consumer,Seattle,Washington,West,Furniture,Furnishings,10.11,3,3.2352
9/12/2014,Second Class,Luke Weiss,Consumer,New York City,New York,East,Furniture,Chairs,3785.292,6,420.588
11/27/2014,Standard Class,Jack O'Briant,Corporate,Buffalo,New York,East,Furniture,Furnishings,199.9,5,39.98
5/11/2014,Standard Class,Victoria Wilson,Corporate,Huntsville,Texas,Central,Furniture,Chairs,1212.96,8,-69.312
8/28/2015,Standard Class,Ben Peterman,Corporate,Dallas,Texas,Central,Furniture,Tables,103.481,1,-16.2613
5/27/2017,Standard Class,Duane Noonan,Consumer,Tulsa,Oklahoma,Central,Furniture,Furnishings,477.3,5,138.417
11/25/2017,Second Class,Brendan Sweed,Corporate,Louisville,Kentucky,South,Furniture,Chairs,701.96,2,168.4704
11/19/2016,Standard Class,Janet Molinari,Corporate,Seattle,Washington,West,Furniture,Furnishings,31.96,2,1.598
11/5/2017,Second Class,Christina DeMoss,Consumer,New York City,New York,East,Furniture,Tables,166.5,2,-66.6
11/5/2017,Second Class,Christina DeMoss,Consumer,New York City,New York,East,Furniture,Chairs,128.124,2,24.2012
11/5/2017,Second Class,Christina DeMoss,Consumer,New York City,New York,East,Furniture,Furnishings,101.4,5,38.532
5/31/2015,Second Class,Janet Molinari,Corporate,Chicago,Illinois,Central,Furniture,Furnishings,51.56,2,-61.872
12/2/2016,Second Class,Muhammed Yedwab,Corporate,Houston,Texas,Central,Furniture,Bookcases,781.864,10,-137.976
10/12/2017,Same Day,Natalie Fritzler,Consumer,Wheeling,West Virginia,East,Furniture,Tables,673.344,3,-76.9536
1/3/2016,Standard Class,Bill Overfelt,Corporate,Broken Arrow,Oklahoma,Central,Furniture,Tables,1592.85,7,350.427
5/26/2016,Standard Class,Chris McAfee,Consumer,Milwaukee,Wisconsin,Central,Furniture,Furnishings,26.94,3,11.3148
11/20/2015,Standard Class,Kelly Williams,Consumer,San Francisco,California,West,Furniture,Furnishings,32.04,3,8.01
